"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12"
"1";27,9732884567899;-34,6429568220319;24,5041557845181;10,1553665886604;-2,14689685897967;4,81393719103125;141,305456743403;-49,9405982859487;106,933245309519;62,1291995987721;-33,8487468380177;45,925030842559
"2";52,1714380971355;-18,5134914978211;32,1939478104882;11,171629960263;-9,05108713633117;7,05667390743093;166,508948727935;-43,9983476614933;68,2108993700003;78,1656349399438;-38,5226151066032;45,2890954265208
"3";58,6846585257765;-15,3819050833157;48,5519598927397;11,8560310606057;-4,95052378388029;7,28621525078333;131,080347661368;-61,4947069158753;139,033490581295;103,102893024883;5,94870328148964;69,0214276784218
"4";34,1201628435891;-1,98204048781118;34,5197091251005;22,1046064967198;7,195074199078;17,649563462294;116,178552251063;-56,194683185085;88,9731109411518;89,1192128202437;-7,26594833711619;62,3623941635987
"5";35,1610138666113;-14,5407405113233;37,5746268334779;17,3849969879734;0,353463523254108;13,160698733528;150,476382945812;-82,0752238451931;90,7435887556062;100,183950598214;-5,18137834988057;43,4877768650455
"6";72,8186814854506;-28,9516591940281;29,3024768421151;16,4701634275432;-1,45810823547373;11,1927115738631;130,085979020277;-30,6343624012656;121,28504572607;78,8232399402746;-4,77133507207799;51,0870416910141
"7";50,3450770408184;-18,4295510523955;37,7785348203988;14,803394443499;-1,84744121759101;6,26141011983235;148,096601079168;-45,9968592906824;59,0346955322185;90,9894787287033;-20,1226688839906;45,4984458301529
"8";60,6321648262673;-25,590552345393;31,1775607926368;17,7070486788186;-1,61413862532617;9,42766778730718;136,540775807413;-42,0406417641857;88,9733202482203;94,4251909378711;-19,2420377277527;59,6723824780188
"9";34,6138729232423;-26,7641910581693;36,7001913186587;12,0216846818747;-4,30646692185938;8,62140915406942;163,132442469713;-20,606611341329;55,2382114309241;94,046062507572;-14,2916338258231;47,7844272177724
"10";77,0717997993186;-5,11618424993654;37,1248606565547;14,6003104704673;-3,35482866375979;6,59610480997909;160,246231516118;-53,9665878934613;95,8243355149907;100,39265610438;-18,5002930042346;74,4423760871976
"11";59,5482086772632;-10,7554646943286;39,49139916885;25,3330249992111;12,2067543330152;26,1861803955111;144,530790803768;-33,4232024206884;90,1404836716846;107,243924165963;2,01461207325816;60,25803929381
"12";92,0661019940508;5,59191315727167;65,9154016312415;19,3535149330947;4,87449731393496;16,8680695306188;121,674593694914;-63,9288585731926;128,497873443269;110,702468138554;7,90114363523764;82,7827959489187
"13";50,4377799940692;0,706524082485366;24,3233238135297;23,3895982202216;10,1836987364685;18,9737690809728;201,81303242043;27,1517199357301;125,851427607399;113,508725802189;-6,75453890467116;54,0695158112494
"14";90,6062846996368;-0,0357790224510595;42,2144784841369;19,286079670838;1,84388167622785;15,5305272193367;192,705565492864;9,29295129492215;113,856966947199;141,902843369297;20,3242272200227;107,438557557572
"15";65,9695500434357;-15,3337684429808;43,0547035441368;20,8505554538333;10,5886110262869;21,6722770170774;228,124392053014;21,8255131202606;130,802948559455;100,341856708326;5,4126535771946;69,7520757237554
