"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12"
"1";16,1890949435713;-6,7168499603216;20,3798329679828;1,78249724736119;-1,83739182383096;2,718023420021;50,7398687363461;5,83243345370565;61,1178634041857;37,060118891663;-21,2358685407038;35,5294014542952
"2";26,1788839179431;0,821071213070376;15,2812396007698;8,79773046418837;2,80415199448181;8,38344789299385;71,7424013161292;-4,1750733652876;48,6938464765102;28,6862400763331;-21,7124524991806;28,3349383654742
"3";25,1322134700103;3,33183935206104;24,8910412708821;3,41977651580294;-4,67844829601847;3,34492239892854;106,451972429182;30,2381403702096;103,798486359281;68,4220828429731;10,4022105211279;66,0605647967007
"4";17,8371791705815;-4,67899273318302;20,7056950708517;5,52545335152384;-0,744203463081737;4,71319553035755;101,954531379639;15,5689171552196;118,941542397743;61,7856018109909;9,47953802249072;56,0537897039576
"5";23,4256016687412;-6,36515575603733;27,2444284901308;4,83965503031042;-2,08840443056417;6,6355258079484;89,5347257103242;21,7566605234271;87,3849240397045;58,675733420583;13,748015675546;48,8960505934391
"6";11,2358983172215;-17,0493312663483;11,6374372576596;5,78256992458168;0,636518209704597;5,47378774129944;100,200761770248;16,3626792225516;89,1391271695027;40,3412511466609;7,12123008714756;50,2756471050275
"7";25,5899019226428;-8,93337192919161;18,2496692262466;5,93576353591821;-1,64913258188839;1,56034381087632;72,5839395987862;10,5083327960668;71,8701822621871;47,8064864012416;0,0871725405645307;61,2051813425066
"8";20,0297261441394;-12,0984206048291;15,7579534132862;4,32584086940312;-1,15711415187939;5,25108513577915;83,195870229572;6,33026468973097;67,4983515515925;42,4457848358311;-10,6000485812022;43,8519201261551
"9";15,0046260540964;-4,73893383830068;21,0896455586916;8,34961319501762;-0,474385062671938;8,8965750824921;94,124014626464;-0,443352792195157;64,2615341393643;44,1494649270717;3,98402147299276;51,1591910868229
"10";26,2582070893003;6,038107507724;26,3996292929053;10,4995654486676;2,86841339475128;7,39192233374177;84,1349541710101;16,7059581178534;84,1467731957243;49,9571510636873;17,5317030923277;53,5586136632526
"11";25,5409601686318;1,76931179714038;22,9259132574858;8,4976551712834;2,89869900016476;8,42006207106846;60,9309757050775;3,61502315046449;76,3017637171228;50,7438215423213;6,93418608956921;67,6734540620062
"12";31,1909186819024;8,88388508864651;30,2031881580315;12,4759839792199;7,58014627235168;12,3172198124569;68,5444800485464;6,46731442381301;62,5206929473007;49,1538272145971;8,13117830703172;38,6027720511933
"13";29,7277737899243;14,7754651947168;34,4369750631846;5,78923064212262;-2,29508069855723;4,41709538615743;123,032892906039;15,2065797670629;112,353055806712;48,6368140205933;-8,34545292831829;38,9314403732759
"14";28,5503929626466;-4,59299196392137;22,3360658919554;10,3786802598415;5,16979578761942;9,96858354682797;96,0701763788192;18,6739768696204;85,7094966573438;56,626164901417;2,32040300461458;55,7802120441924
"15";16,9918224381109;-5,53861536024524;13,0321825217599;7,1347234835101;1,79092635191205;7,87679055296311;82,2088227560684;14,8962960867326;98,4607952604447;51,2513914828135;1,49239616466656;49,517250096401
"16";28,0338811395759;-4,70089431557032;42,3908026300251;6,63608399632422;-0,338985643543161;6,51929228409182;84,3370636044242;5,31292325986234;92,0034658794555;36,1238110443882;1,60265705822236;47,2531729446331
"17";12,6635133565867;-8,24168723305859;18,2996817030148;9,85703630748559;1,7645859029184;9,93517621408484;78,4995507668431;-14,5983449475471;72,4736613319768;14,6880467907054;-10,5945617044547;37,2376257877271
"18";24,8204323847801;1,28753036011564;34,8331924474723;7,41337804648252;-1,55574703142291;6,8708116910234;77,6204184641246;20,5101105234245;91,7509241011113;77,040511060002;28,7084218707584;67,8163336734577
"19";21,6199160222002;-3,77372095686274;17,2243290290853;5,59929431396151;-0,408784489352219;4,7432708531117;68,2768248937625;28,3637491973671;86,3380909525723;60,3913230361993;2,30834238819526;38,2876851453992
"20";30,4423392721877;10,8872303980638;34,9905237276273;10,27119474061;3,27513004829435;11,792312252236;100,711701784247;15,2982886438959;95,528906112962;53,64028558047;9,05228306338208;58,7089544183072
"21";34,6979198487612;3,6729358373735;22,6398913063435;0,890806814008571;-2,99189991990474;0,180601682438915;68,8065781328074;-5,92293685091487;75,3687074006542;42,4144244577481;4,13361343660663;62,2486236114688
"22";18,7465667039336;-6,43833819974687;28,8529400327641;8,7727870881352;3,38187200127884;9,42663995692614;93,1729389612359;38,9770659517417;110,122704663879;68,0744468011036;21,4317059046042;93,9807207989342
